199,-407104107.7622459
399,-275516374.2118436
599,-244743743.96601585
799,-253406791.1426452
999,-565338547.5568013
1199,-475518340.9291059
1399,-243253191.4471736
1599,-260165980.8082662
1799,-200520778.5637004
1999,-221236646.04868665
2199,-381188128.1133241
2399,-299265895.33246434
2599,-437960559.8545091
2799,-305581089.78510785
2999,-239349757.0749497
3199,-442167780.2341532
3399,-220347873.2323343
3599,-227964590.43863535
3799,-421787432.8097652
3999,-108089986.09803002
4199,-277278854.356248
4399,-389258163.063109
4599,-331281493.8774199
4799,-298829516.8731324
4999,-416917610.8321864
5199,-288551137.98163265
5399,-309044792.2224864
5599,-167697720.443793
5799,-386794572.4270896
5999,-283610100.722552
6199,-319737647.1252662
6399,-331814849.2448552
6599,-412374362.2713429
6799,-331092758.5064692
6999,-370925178.4448102
7199,-118107995.10711442
7399,-455522638.1028498
7599,-352804651.97079927
7799,-282983118.91164124
7999,-367059996.6280719
8199,-412512592.8802672
8399,-227455675.7911236
8599,-494572212.4369085
8799,-437727594.7711369
8999,-336607145.6720885
9199,-318433630.80047095
9399,-356093535.7227457
9599,-343320570.4212934
9799,-191182019.4335105
9999,-198349849.5746981
10199,-227619398.4681104
10399,-180295025.546324
10599,-330797542.7504049
10799,-290888924.9404715
10999,-349199104.8534078
11199,-383638314.8605808
11399,-296174111.74139106
11599,-439233232.9652111
11799,-326876809.6852001
11999,-386527467.60167104
12199,-224160502.5178292
12399,-179955889.16030064
12599,-272792556.09789175
12799,-470154204.9494025
12999,-309563080.7932111
13199,-252023357.8664201
13399,-254667729.17157444
13599,-156309199.09906098
13799,-345751297.57977194
13999,-364183214.9430223
14199,-455366426.72469175
14399,-324477113.4516327
14599,-217236218.98045132
14799,-432458042.3482454
14999,-263037878.871879
15199,-277116399.4042498
15399,-301125479.0886977
15599,-212911020.03392655
15799,-284030687.6381597
15999,-439390648.75207937
16199,-371847689.6139672
16399,-399779936.6620937
16599,-221930458.459165
16799,-197200386.898818
16999,-213294267.13431093
17199,-391835820.2949557
17399,-378346410.44297487
17599,-305633033.72704244
17799,-511182070.821803
17999,-321435504.9225212
18199,-345434917.54941595
18399,-285151832.69313896
18599,-469507578.4866359
18799,-356936532.276775
18999,-324489970.8940142
19199,-305641979.94996417
19399,-124585175.59752671
19599,-454844839.9728189
19799,-230564020.6081696
19999,-126302122.97303128
