,t,L2ErrorStateExState,L2NormStateEx,L2NormState,Absu1exu1,Absu2exu2,Absu3exu3,Absu4exu4,Absu5exu5,Absu6exu6,Absu7exu7,Absu8exu8,Absu9exu9,Absu1,Absu2,Absu3,Absu4,Absu5,Absu6,Absu7,Absu8,Absu9,Absu1ex,Absu2ex,Absu3ex,Absu4ex,Absu5ex,Absu6ex,Absu7ex,Absu8ex,Absu9ex
0,0.01,0.011598094092961218,1.493645155514427,1.5019914228576154,0.8718277228798508,1.6067470775331556,1.6927837908170256,1.7202454518128554,2.791684207871496,2.8841286002495985,1.8537504455755467,2.972634609342071,1.5661526432636443,0.0036236108280718327,0.014652853831648827,0.015445725992321968,0.042270369827747345,0.008725756779313087,0.011425497941672802,0.0017324917716905475,0.005946788936853409,0.0013275517849251628,0.8682041120517789,1.5920942237015068,1.7082295168093475,1.7625158216406027,2.782958451092183,2.8727031023079257,1.8554829373472372,2.978581398278924,1.5648250914787192
1,0.02,0.021981343493439904,1.4903205099315104,1.5064559681238472,0.8764245959218436,1.5867785281291336,1.5219504072367616,1.6596170199113343,2.726180420680843,2.600560362474099,1.6961857599768857,2.676809668483519,1.3466087158011897,0.0008024368435144424,0.0181423956528306,0.035281646996736526,0.08318372815847397,0.025876648724079132,0.016036289744079113,0.0047690627397969365,0.009847014211118221,0.009851196664385498,0.8756221590783292,1.568636132476303,1.557232054233498,1.7428007480698082,2.7003037719567637,2.58452407273002,1.7009548227166826,2.6866566826946374,1.3367575191368042
2,0.03,0.03138165452517614,1.487521577472606,1.5109910383443454,0.8889359067341652,1.5706705938718355,1.3643751873559973,1.6146265836117735,2.6895979864283586,2.345068039540086,1.5501068858831892,2.4093932066984958,1.151889662721092,0.001528196968138218,0.012657671235501766,0.05302366241812706,0.12250572070479393,0.0478978268802166,0.022625732701271772,0.007032048073597252,0.011168488068506122,0.01811359717976302,0.8904641037023034,1.5580129226363337,1.4173988497741243,1.7371323043165674,2.641700159548142,2.322442306838814,1.5571389339567865,2.420561694767002,1.133776065541329
3,0.04,0.03995385398144057,1.4851605024792722,1.5155810511677126,0.9102141989908447,1.5812281278930505,1.2186473103111053,1.5775369242454527,2.6629373533268077,2.1073370947742633,1.4015897727057975,2.154373145230732,0.9777669254902568,0.0002975272946059704,0.025157746858894825,0.06441535614430904,0.16352423280477524,0.06341407634317875,0.03146704891696572,0.016631765407510102,0.015235629631206393,0.028229216928593814,0.9105117262854506,1.5560703810341556,1.2830626664554143,1.741061157050228,2.599523276983629,2.0758700458572976,1.4182215381133076,2.1696087748619384,0.949537708561663
4,0.05,0.047834816986377475,1.4831733449207574,1.520232648172584,0.951238934275401,1.5812253774367433,1.0806799698569665,1.5616962335061693,2.6584045650858386,1.8747531197266234,1.2455401830234014,1.9202196491327785,0.827013381675022,0.016211592126637697,0.020570403896272182,0.07085413578897715,0.19054477475583553,0.08961579389870167,0.03532887389883399,0.03588319767732173,0.008149483473971486,0.04590866051148623,0.9350273421487633,1.5606549735404711,1.1515341056459436,1.7522410082620048,2.568788771187137,1.8394242458277894,1.2814233807007231,1.92836913260675,0.7811047211635358
5,0.060000000000000005,0.05512794579991575,1.4815072013588513,1.524943391116169,0.9883472870798408,1.5951837729954883,0.9466081611456916,1.5488059168336796,2.6660700903530334,1.652265813984777,1.0948508866676114,1.6849160542467172,0.6911133821698653,0.02487568696960807,0.024987254291772842,0.07543388847261667,0.22016718424856663,0.12013455852866173,0.041013740468770266,0.051116363261826336,0.010092864511534572,0.06344220309983939,0.9634716001102327,1.5701965187037155,1.0220420496183082,1.7689731010822463,2.5459355318243717,1.6112520735160067,1.1459672499294378,1.6950089187582518,0.6276711790700259
6,0.07,0.06189726281828519,1.4801148685912644,1.5296816893020873,1.0320074433705126,1.6040145783231783,0.8162383207124112,1.5380122126643758,2.651917930501977,1.4478339214993237,0.9371220278526329,1.4606824313189637,0.5753314590036238,0.03657880472019315,0.02053319802507758,0.07877728505991399,0.2519377041608095,0.12363310903310776,0.056162507738918066,0.07520866126287729,0.009223813016433269,0.08579695865046233,0.9954286386503195,1.5834813802981007,0.8950156057723252,1.7899499168251853,2.528284821468869,1.3916714137604056,1.0123306891155102,1.469906244335397,0.4895345003531615
7,0.08,0.06823934304042206,1.478952795206451,1.5344504876870824,1.0795939366884737,1.6098767169283261,0.6879533288025763,1.532590084129486,2.6461043367126686,1.2559299298083546,0.7866246361032613,1.2535812801558426,0.4752458388744931,0.04902454698458314,0.01033490663394332,0.08350953529588878,0.28154025599360466,0.1323288856074214,0.07389322249218822,0.09498130448628217,0.0009192897123284638,0.1079887495143339,1.0305693897038906,1.5995418102943828,0.7714628640984651,1.8141303401230906,2.5137754511052472,1.1820367073161664,0.8816059405895434,1.254500569868171,0.3672570893601592
8,0.09,0.07423903482382689,1.477980538234584,1.5392461800796897,1.1239929916403595,1.6230747714944755,0.5633067587458617,1.539220396647253,2.6272740347540844,1.0847783352637008,0.6492902118447745,1.0668458877577154,0.3980337794965755,0.055362410843372345,0.005480495747178793,0.08923724829219282,0.30145038664340973,0.12645905371755362,0.10080647049471736,0.10576850932557136,0.01633323373971507,0.13687222718726844,1.0686305807969871,1.6175942757472968,0.6525440070380545,1.8406707832906628,2.5008149810365308,0.9839718647689835,0.7550587211703459,1.0505126540180003,0.26116155230930704
9,0.09999999999999999,0.07999303413142345,1.4771608395785991,1.5440858653999756,1.1684847889659282,1.634260684510708,0.44418203455609695,1.5451212816888051,2.6378587656427954,0.9312452512477143,0.5202917152678845,0.8857227602047665,0.32195386933663617,0.05908406572416425,0.0027384418062865734,0.09514149674214423,0.3237595409154892,0.14967818837612867,0.1323155532591045,0.11357748054433614,0.02622882294235751,0.15084314614068717,1.109400723241764,1.6369991263169945,0.5393235312982412,1.8688808226042943,2.4881805772666667,0.7989296979886098,0.6338691958122207,0.859493937262409,0.17111072319594897
10,0.10999999999999999,0.08556635247316255,1.476459870900797,1.548964129308289,1.2149732432333264,1.6367202150234663,0.33574735194342603,1.5627256282589685,2.645137932137044,0.7926154220536958,0.39924930870357633,0.7152686606866862,0.2694442412090255,0.06226358632557094,0.020510136615484953,0.09690666967071593,0.3354647383093834,0.17019510362297297,0.16462768567726016,0.1197580035077408,0.03265349398134276,0.1729663823498413,1.1527096569077555,1.6572303516389513,0.43265402161414196,1.898190366568352,2.474942828514071,0.6279877363764357,0.5190073122113171,0.6826151667053434,0.09647785885918421
11,0.11999999999999998,0.09102552619256003,1.4758474374015669,1.5538821572772898,1.251351931850837,1.6413894766919772,0.23606500763412785,1.5853962738108405,2.6533314314461007,0.6651955406906906,0.2997660315164876,0.5669530123676537,0.23163889694481454,0.05293168663047254,0.036461451556533575,0.0970787863334408,0.342726809438318,0.19292910303920507,0.19340197136625648,0.11142854776699096,0.04634583945153281,0.19541742361616343,1.1984202452203645,1.6778509282485108,0.33314379396756866,1.9281230832491585,2.4604023284068957,0.4717935693244341,0.4111945792834786,0.5206071729161209,0.036221473328651124
