,t,L2ErrorStateExState,L2NormStateEx,L2NormState,Absu1exu1,Absu2exu2,Absu3exu3,Absu1,Absu2,Absu3,Absu1ex,Absu2ex,Absu3ex
0,0.01,0.1031388420461745,6.071521307554834,6.120951905368186,18.1370254273916,0.5701768913312288,5.142140738298728,0.021867943927645683,0.08250173181295395,0.05210813879966736,18.115157483463953,0.48767515951827484,5.090032599499061
1,0.02,0.19702260104132596,6.036554081040345,6.1314770522767725,16.615105885167733,0.44689047235439977,4.625126294678245,0.010897049680352211,0.011874787509441376,0.04768921295180917,16.626002934848085,0.45876525986384115,4.577437081726436
2,0.03,0.28329806967780374,6.011180666374032,6.148344207847174,15.330621851126036,0.3292509209412294,4.178562402193883,0.020781194791197777,0.10889922827482224,0.025585746858268976,15.351403045917234,0.4381501492160516,4.152976655335614
3,0.04,0.36280132073900795,5.991983746340912,6.168526681194347,14.170159469511937,0.22332127023622522,3.7600212948782965,0.017337333178147674,0.1977582722902298,0.02015495439991355,14.187496802690085,0.421079542526455,3.78017624927821
4,0.05,0.43614063597573643,5.977546357457585,6.191010405584002,13.094903650801838,0.11347952663548777,3.396309089906222,0.0013939009513705969,0.29244013130664825,0.048104075249284506,13.096297551753208,0.405919657942136,3.4444131651555066
5,0.060000000000000005,0.5036880132235086,5.9670766133172615,6.215239345789568,12.073158706625627,0.005613019245951423,3.057857373686025,0.010136196622624993,0.38622500747442245,0.08083715057000518,12.063022510003002,0.3918380267203739,3.1386945242560302
6,0.07,0.5657871401508083,5.960051104617797,6.240918133834125,11.101697011414723,0.10274767693896836,2.7482003128321786,0.020469147944822907,0.48103979229927063,0.11089354520663619,11.0812278634699,0.3782921153603023,2.8590938580388148
7,0.08,0.6227706388842981,5.956084322027786,6.267882866096763,10.17966279107365,0.2130584412611244,2.470181936362751,0.031213563168421388,0.5779156014323235,0.13324606930837035,10.148449227905228,0.36485716017119907,2.6034280056711214
8,0.09,0.6749395579163324,5.954868574161523,6.296007532672347,9.303941336468267,0.3243146170777331,2.2171295044928088,0.03920456790365279,0.675468698143959,0.1537286969833076,9.264736768564614,0.3511540810662259,2.3708582014761164
9,0.09999999999999999,0.7226103757864958,5.956140552493786,6.325197278409586,8.479250726988804,0.43571515175551256,1.9853419287609282,0.047057425836101174,0.7725321426987648,0.17646673833951354,8.432193301152703,0.33681699094325224,2.1618086671004417
