,t,L2ErrorStateExState,L2NormStateEx,L2NormState,Absu1exu1,Absu2exu2,Absu3exu3,Absu4exu4,Absu5exu5,Absu6exu6,Absu7exu7,Absu8exu8,Absu9exu9,Absu1,Absu2,Absu3,Absu4,Absu5,Absu6,Absu7,Absu8,Absu9,Absu1ex,Absu2ex,Absu3ex,Absu4ex,Absu5ex,Absu6ex,Absu7ex,Absu8ex,Absu9ex
0,0.01,0.011622051123652966,1.493645155514427,1.5019960088748125,0.8628313167754351,1.5849850179973244,1.668698125695351,1.811372471188418,2.746576170802056,2.8661524871201913,1.9006349347048441,3.0236249114577496,1.5416586007599968,0.0053727952763438225,0.007109205704182386,0.039531391113996506,0.04885664954781532,0.0363822802901268,0.0065506151877343655,0.04515199735760689,0.04504351317882538,0.023166490718722343,0.8682041120517789,1.5920942237015068,1.7082295168093475,1.7625158216406027,2.782958451092183,2.8727031023079257,1.8554829373472372,2.978581398278924,1.5648250914787192
1,0.02,0.022041309383744174,1.4903205099315104,1.506461127104201,0.8735860900241726,1.5584420834923267,1.4778760469555325,1.8354412709372494,2.6210530600090842,2.5681483163731547,1.7938681262409384,2.7696976987070676,1.2850054901499925,0.002036069054156542,0.010194048983976245,0.07935600727796555,0.09264052286744118,0.07925071194767952,0.016375756356865168,0.09291330352425575,0.08304101601243019,0.05175202898681164,0.8756221590783292,1.568636132476303,1.557232054233498,1.7428007480698082,2.7003037719567637,2.58452407273002,1.7009548227166826,2.6866566826946374,1.3367575191368042
2,0.03,0.03147526220478654,1.487521577472606,1.5109926630655937,0.898309128746238,1.5856661169017738,1.30390598093343,1.8721475982723703,2.5144233440741086,2.2840072309410906,1.687377865582868,2.525388014729742,1.0529022315720935,0.007845025043934584,0.027653194265440106,0.11349286884069443,0.13501529395580292,0.12727681547403336,0.038435075897723436,0.13023893162608147,0.10482631996273994,0.08087383396923542,0.8904641037023034,1.5580129226363337,1.4173988497741243,1.7371323043165674,2.641700159548142,2.322442306838814,1.5571389339567865,2.420561694767002,1.133776065541329
3,0.04,0.040082188493494916,1.4851605024792722,1.515575877303412,0.928795589371704,1.6284428727384557,1.1442971730475688,1.914176045420265,2.424743776171337,2.0131907229551844,1.5855318169760224,2.2934305344584054,0.8337134990354818,0.018283863086253405,0.07237249170430005,0.1387654934078455,0.17311488837003708,0.1747795008122921,0.0626793229021132,0.16731027886271477,0.12382175959646702,0.11582420952618122,0.9105117262854506,1.5560703810341556,1.2830626664554143,1.741061157050228,2.599523276983629,2.0758700458572976,1.4182215381133076,2.1696087748619384,0.949537708561663
4,0.05,0.047969654391851704,1.4831733449207574,1.5201915003953363,0.9615333074225906,1.6886424619462501,0.9945004833810815,1.9471181913268232,2.3374582088042004,1.7487059704260481,1.4792517573664345,2.0691757982507997,0.6365055479455239,0.026505965273827314,0.127987488405779,0.15703362226486206,0.19487718306481838,0.23133056238293648,0.09071827540174127,0.1978283766657114,0.14080666564404964,0.14459917321801186,0.9350273421487633,1.5606549735404711,1.1515341056459436,1.7522410082620048,2.568788771187137,1.8394242458277894,1.2814233807007231,1.92836913260675,0.7811047211635358
5,0.060000000000000005,0.05524881579837324,1.4815072013588513,1.5248407558354788,1.0014821819724142,1.755047922284694,0.8465209198760435,1.9877768085924792,2.259995875626347,1.4903432278343096,1.373796287163625,1.8532002625276829,0.45809241075709484,0.038010581862181425,0.1848514035809785,0.17552112974226475,0.21880370751023293,0.28593965619802475,0.12090884568169713,0.22782903723418713,0.15819134376943111,0.16957876831293106,0.9634716001102327,1.5701965187037155,1.0220420496183082,1.7689731010822463,2.5459355318243717,1.6112520735160067,1.1459672499294378,1.6950089187582518,0.6276711790700259
6,0.07,0.06201841148201707,1.4801148685912644,1.5295236251938904,1.0382468198670363,1.8168606765580553,0.6966108503289906,2.0399353770171507,2.1964062115135583,1.2274120838565348,1.2749573948067285,1.6465941200979788,0.29580377910298505,0.042818181216716766,0.23337929625995457,0.19840475544333458,0.2499854601919651,0.3318786099553108,0.16425932990387082,0.2626267056912184,0.17668787576258183,0.19373072125017643,0.9954286386503195,1.5834813802981007,0.8950156057723252,1.7899499168251853,2.528284821468869,1.3916714137604056,1.0123306891155102,1.469906244335397,0.4895345003531615
7,0.08,0.06836387933153745,1.478952795206451,1.5342300406767573,1.0719392880650445,1.8928349131715974,0.5555417079900857,2.0901618361263608,2.1202751342171533,0.9931511372780564,1.169347303638097,1.442219627182269,0.15718944837014037,0.0413698983611539,0.29329310287721455,0.21592115610837936,0.27603149600327015,0.39350031688809395,0.18888557003811002,0.28774136304855347,0.18771905731409788,0.21006764099001884,1.0305693897038906,1.5995418102943828,0.7714628640984651,1.8141303401230906,2.5137754511052472,1.1820367073161664,0.8816059405895434,1.254500569868171,0.3672570893601592
8,0.09,0.07437248098841215,1.477980538234584,1.5389575058336318,1.10612467223046,1.974853153697086,0.4202990851898766,2.1290440412555123,2.047901797317611,0.7714280545168832,1.0703728259509007,1.2541019881706392,0.031784602939399664,0.03749409143347293,0.35725887794978917,0.2322449218481779,0.28837325796484947,0.45291318371891975,0.21254381025210023,0.31531410478055477,0.2035893341526389,0.22937694936990738,1.0686305807969871,1.6175942757472968,0.6525440070380545,1.8406707832906628,2.5008149810365308,0.9839718647689835,0.7550587211703459,1.0505126540180003,0.26116155230930704
9,0.09999999999999999,0.08012950443982911,1.4771608395785991,1.5437075509516724,1.1480894890805062,2.057990971047446,0.2912156714334102,2.1699403909051376,1.9757799166028236,0.5633322435115082,0.9769652788423253,1.0806324434588483,0.07760692571254693,0.038688765838742256,0.4209918447304517,0.24810785986483097,0.30105956830084324,0.5124006606638432,0.23559745447710156,0.34309608303010464,0.22113850619643927,0.2487176489084959,1.109400723241764,1.6369991263169945,0.5393235312982412,1.8688808226042943,2.4881805772666667,0.7989296979886098,0.6338691958122207,0.859493937262409,0.17111072319594897
10,0.10999999999999999,0.08572641779381954,1.476459870900797,1.5484912564474291,1.1682103905366246,2.1463727017929486,0.16775704950923492,2.2223994215003504,1.910604032673331,0.3849132265955817,0.887401547360343,0.9203574519495102,0.17043021680128295,0.015500733628869057,0.48914235015399754,0.26489697210490704,0.32420905493199825,0.5643387958407402,0.243074509780854,0.3683942351490259,0.23774228524416685,0.26690807566046715,1.1527096569077555,1.6572303516389513,0.43265402161414196,1.898190366568352,2.474942828514071,0.6279877363764357,0.5190073122113171,0.6826151667053434,0.09647785885918421
11,0.11999999999999998,0.09121032174000113,1.4758474374015669,1.5532964043773527,1.1819782573929443,2.213421195137919,0.031207597804271958,2.248298756596125,1.8730138911655798,0.18092452751275928,0.8102945085417059,0.7953664981149501,0.24821469109517225,0.016441987827420235,0.5355702668894082,0.3019361961632967,0.3201756733469665,0.5873884372413158,0.29086904181167483,0.39909992925822735,0.2747593251988292,0.28443616442382336,1.1984202452203645,1.6778509282485108,0.33314379396756866,1.9281230832491585,2.4604023284068957,0.4717935693244341,0.4111945792834786,0.5206071729161209,0.036221473328651124
12,0.12999999999999998,0.0966349270257216,1.4752970658040112,1.558118631185119,1.1974901834424345,2.2817692710998676,0.0978775633082141,2.2736380475393343,1.8306146524125104,0.006980408385360126,0.739407472909133,0.6842781797661629,0.311812007109296,0.04893140308558941,0.5832772881258279,0.33904862962663174,0.3153640665113926,0.6134207714349031,0.3375731925480068,0.42849292419850826,0.3104917583987117,0.3008154183626175,1.246421586528024,1.69849198297404,0.24117106631841764,1.958273981027942,2.4440354238474136,0.33059278416264665,0.31091454871062474,0.3737864213674512,0.010996588746678514
13,0.13999999999999999,0.1020507529205567,1.4747859709251168,1.56295759161167,1.23716920863993,2.3508588609485184,0.22464378403564947,2.300320853350552,1.7763448752310351,0.17497277161166883,0.6769396287616706,0.5904869331032895,0.36616504091874186,0.059454197995364666,0.6320237957406789,0.3815628495067358,0.3120305510237813,0.6491030994802713,0.37926685018464923,0.4584937244653702,0.34836756344884634,0.31947723403573036,1.2966234066352946,1.7188350652078395,0.15691906547108633,1.9882903023267706,2.4254479747113065,0.2042940785729804,0.2184459042963004,0.24211936965444317,0.04668780688301149
14,0.15,0.10749162797261495,1.4742949246359567,1.5678079368194677,1.2786525486407059,2.413107963866705,0.3443634060776056,2.3254239316475287,1.7198754491162003,0.3321121626185912,0.6254727284061105,0.5121591965611145,0.40932307462149,0.07029887102544308,0.6745107464957982,0.42477977834641933,0.3075685566291213,0.6844612937420607,0.4246560367755592,0.49157077446579933,0.3868617741391063,0.33689461275935173,1.348951419666149,1.7385972173709066,0.08041637226881372,2.0178553750184074,2.404336742858261,0.09254387415696799,0.13390195394031112,0.1252974224220082,0.07242846186213824
15,0.16,0.11298875199495503,1.4738080583917526,1.5726697969120063,1.3198454981885905,2.473916039201029,0.4543356881094221,2.3497595780385145,1.6630197492870873,0.478926803481761,0.5820644140234483,0.44960652981106425,0.4395348300829927,0.08349800389260054,0.7163973667193204,0.4659097585827112,0.30308433482423425,0.7174384277313948,0.4737224127165973,0.524796761572361,0.4267993187531829,0.34976070933043957,1.403343502081191,1.757518672481709,0.011574070473289143,2.0466752432142803,2.380458177018482,0.005204390765163631,0.057267652451087385,0.022807211057881367,0.08977412075255314
16,0.17,0.11855121167940429,1.473312627178689,1.577530612157686,1.3733977677841003,2.529598773051885,0.5575892769136032,2.37383167232081,1.5898108223695897,0.6102976245908558,0.5443706975447128,0.3971731499149457,0.4619649877197326,0.0863487902097404,0.7542457201052457,0.5078053791075945,0.2993637132458389,0.7637934815138578,0.5206649708561599,0.5559404715895653,0.46318365540355444,0.36176674719899893,1.4597465579938407,1.7753530529466395,0.04978389780600863,2.0744679590749713,2.3536043038834475,0.08963265373469582,0.01156977404485249,0.06601050548860878,0.10019824052073364
17,0.18000000000000002,0.12417128176312076,1.4727987554362927,1.582370850645455,1.4537561172463187,2.576846024880882,0.640027660401667,2.399128749715664,1.485618192883981,0.714469608787389,0.5090658438603294,0.3427339148952665,0.47633487610635206,0.0643578595481813,0.7849860705900937,0.5361298173666,0.29817331803496927,0.8379671331495047,0.5529559920541942,0.5818633418530226,0.48464877251535654,0.37128253374248743,1.5181139767945,1.791859954290788,0.10389784303506702,2.1009554316806947,2.3235853260334856,0.16151361673319473,0.07279749799269324,0.14191485762009,0.10505234236386461
18,0.19000000000000003,0.12985781778864336,1.4722591779098397,1.5871868513778575,1.5139939396531896,2.624070019280448,0.7188174228923221,2.4292148429958287,1.3781494779631132,0.8064610496171634,0.48552572052287335,0.29959448581845183,0.48572985684143183,0.06440966140507953,0.8172702298033983,0.5677613951265812,0.3033571218838915,0.9120689313858747,0.5847832593135536,0.6121860258281231,0.505325079895556,0.38018612191081047,1.5784036010582692,1.8067997894770498,0.15105602776574092,2.125857721111937,2.290218409348988,0.22167779030360973,0.12666030530524977,0.20573059407710412,0.10554373493062137
