,t,L2ErrorStateExState,L2NormStateEx,L2NormState,Absu1exu1,Absu2exu2,Absu3exu3,Absu1,Absu2,Absu3,Absu1ex,Absu2ex,Absu3ex
0,0.01,0.10310040756567754,6.071521307554834,6.120790716600194,18.153805969601343,0.5726978250785204,5.054291288932397,0.03864848613739014,0.08502266556024551,0.03574131056666374,18.115157483463953,0.48767515951827484,5.090032599499061
1,0.02,0.19733364390282254,6.036554081040345,6.13078156453901,16.696912069891706,0.638239546598899,4.5355197618512255,0.07090913504362106,0.17947428673505783,0.041917319875210524,16.626002934848085,0.45876525986384115,4.577437081726436
2,0.03,0.28426242597214235,6.011180666374032,6.146793437934263,15.478386867309293,0.6472083818215089,4.033726160814503,0.12698382139205933,0.2090582326054573,0.11925049452111125,15.351403045917234,0.4381501492160516,4.152976655335614
3,0.04,0.3646768533963257,5.991983746340912,6.165829745677129,14.368395230653341,0.6626116149513437,3.5832168994857594,0.18089842796325684,0.2415320724248886,0.19695934979245067,14.187496802690085,0.421079542526455,3.78017624927821
4,0.05,0.43909918786407814,5.977546357457585,6.186784810479592,13.330878940286324,0.6825711968506176,3.1707416093570058,0.2345813885331154,0.2766515389084816,0.2736715557985008,13.096297551753208,0.405919657942136,3.4444131651555066
5,0.060000000000000005,0.5078466646192151,5.9670766133172615,6.2090654209870415,12.336386010836513,0.7057432770014693,2.780713368163893,0.27336350083351135,0.3139052502810955,0.3579811560921371,12.063022510003002,0.3918380267203739,3.1386945242560302
6,0.07,0.5712265537211293,5.960051104617797,6.232352601422165,11.386616537609877,0.7251817453203624,2.4123071978034396,0.3053886741399765,0.3468896299600601,0.44678666023537517,11.0812278634699,0.3782921153603023,2.8590938580388148
7,0.08,0.6295600925334601,5.956084322027786,6.256459340841891,10.485788133686736,0.7424095390939,2.06698099892772,0.3373389057815075,0.3775523789227009,0.5364470067434013,10.148449227905228,0.36485716017119907,2.6034280056711214
8,0.09,0.6831760475598444,5.954868574161523,6.281265435330528,9.636468314340743,0.7591758961873998,1.7455924956112399,0.37173154577612877,0.40802181512117386,0.6252657058648765,9.264736768564614,0.3511540810662259,2.3708582014761164
9,0.09999999999999999,0.7324149343446567,5.956140552493786,6.306697729914191,8.84211099101257,0.7731543706819407,1.4485654177623215,0.4099176898598671,0.43633737973868847,0.7132432493381202,8.432193301152703,0.33681699094325224,2.1618086671004417
10,0.10999999999999999,0.7776255420050219,5.959659239034228,6.332698148442938,8.10489969849704,0.7855415848947696,1.177420096434165,0.45002907887101173,0.4640610758215189,0.8005500170402229,7.654870619626027,0.3214805090732507,1.977970113474388
11,0.11999999999999998,0.8191835619374692,5.965189198740521,6.35922772495687,7.430655947718677,0.7946363507146609,0.9346566841511281,0.49192673340439796,0.4898578077554703,0.8876081290654838,6.938729214314279,0.3047785429591906,1.822264813216612
12,0.12999999999999998,0.8574860243184854,5.972486980731208,6.38623934492888,6.823726519640324,0.803395287323819,0.7237046900720772,0.5322272330522537,0.5170453395694494,0.974996383767575,6.291499286588071,0.2863499477543696,1.6987010738396522
13,0.13999999999999999,0.8929761162320718,5.98129000756876,6.4137003359224645,6.29381287782912,0.8094777504673327,0.5490296667417398,0.5714550726115704,0.5436298195272684,1.06305569736287,5.722357805217549,0.2658479309400643,1.6120853641046098
14,0.15,0.9261639627517338,5.991308108663114,6.44158972652476,5.854204266937922,0.8153897860875841,0.41817062429098084,0.6128065101802349,0.5724389366805553,1.1494275289587677,5.241397756757687,0.24295084940702869,1.5675981532497485
15,0.16,0.9577475612393339,6.002218165591739,6.469926581240152,5.525969870165501,0.8727925954892449,0.40774620275862516,0.6670522056519985,0.6554199568927288,1.162525441031903,4.858917664513503,0.2173726385965161,1.5702716437905282
16,0.17,0.9882350429130031,6.013662359178093,6.498758709207749,5.281237470635556,0.9272189704328627,0.5093132260590003,0.6966391801834106,0.7383473254740238,1.1151159065775573,4.584598290452146,0.1888716449588389,1.6244291326365576
17,0.18000000000000002,1.018315253369651,6.025250336942028,6.528013178356383,5.181334666553322,0.9749977421656663,0.599926347487014,0.7546794451773167,0.8177406303584576,1.1332275117747486,4.426655221376006,0.15725711180720867,1.7331538592617626
18,0.19000000000000003,1.0486197051233628,6.036565327012917,6.5577040921882155,5.200125138511935,1.0239378405040955,0.7689841870671759,0.8090653754770756,0.9015448652207851,1.1288659805431962,4.39105976303486,0.12239297528331043,1.897850167610372
19,0.20000000000000004,1.079785385888386,6.047173876110441,6.587802544120356,5.351324434945354,1.060714570935451,0.9642691746422587,0.8704158216714859,0.9765156246721745,1.153675396926701,4.4809086132738685,0.08419894626327672,2.1179445715689598
20,0.21000000000000005,1.112435062518501,6.056638546439476,6.618303157452382,5.628753741914452,1.0925269679535727,1.2100232292070472,0.9327537976205349,1.0498778857290745,1.1807300643995404,4.695999944293917,0.0426490822244983,2.3907532936065876
21,0.22000000000000006,1.1471730217779301,6.064532623660359,6.649241296331516,6.035919970594693,1.100297466405185,1.4833072400242067,1.0032744742929935,1.1025292687118053,1.2282133931294084,5.0326454963017,0.0022318023066203777,2.711520633153615
22,0.23000000000000007,1.1845503356621736,6.070455706383978,6.680615181980506,6.557667023051272,1.1029850336765255,1.7961873707938256,1.0739466659724712,1.1533584967255592,1.2774255173280835,5.483720357078801,0.05037346304903383,3.073612888121909
23,0.24000000000000007,1.225013872669598,6.07404898909251,6.712437476638292,7.178971831391791,1.0775682165751925,2.1209737595332254,1.1400435529649258,1.1792350616306067,1.3478641780093312,6.038928278426865,0.1016668450554142,3.4688379375425566
24,0.25000000000000006,1.2689513946816322,6.075009116385419,6.744728565144852,7.885058493219348,1.0287919391722977,2.460008123655673,1.199815459549427,1.184763500932604,1.427843895740807,6.685243033669921,0.15597156176030633,3.88785201939648
25,0.26000000000000006,1.3167038881719322,6.07309965952853,6.777487781424339,8.662820608920716,0.9705327492275433,2.809610256376742,1.255344346165657,1.1836565877310932,1.5110022844746709,7.407476262755059,0.21312383850354993,4.320612540851413
26,0.2700000000000001,1.3685255612883165,6.068159515523756,6.8107102340727135,9.493320012073314,0.9019124891824055,3.159140706101133,1.304400946944952,1.1748570618219674,1.5976972552016377,8.188919065128362,0.2729445726395618,4.756837961302771
27,0.2800000000000001,1.4246722418469007,6.060107817134977,6.844445256813609,10.37438023930114,0.8278932347945133,3.508109627510727,1.3623731695115566,1.1631404482759535,1.6783318715170026,9.012007069789583,0.33524721348144026,5.18644149902773
28,0.2900000000000001,1.4852629907498387,6.048945233099878,6.878691140971893,11.277225688789512,0.7492516150136984,3.8398537496674,1.4182604476809502,1.1490968302823603,1.7600594060495496,9.858965241108562,0.3998452152686619,5.5999131557169495
29,0.3000000000000001,1.5503441008495187,6.034751800920548,6.913444783704422,12.186041061197107,0.6687131601082181,4.146466356660471,1.473643433302641,1.1352720228023827,1.8421666519716382,10.712397627894466,0.4665588626941646,5.988633008632109
30,0.3100000000000001,1.6198772090402696,6.017681649190866,6.9487096064373866,13.083708416528276,0.5837728607071531,4.42053851348272,1.5279112420976162,1.1189941712655127,1.9245683373883367,11.55579717443066,0.5352213105583596,6.345106850871057
31,0.3200000000000001,1.6937664552946685,5.997955121381132,6.984488694606614,13.958362675314477,0.4990209483621262,4.657285471889037,1.5844022408127785,1.1047046654857695,2.0058368863537908,12.373960434501699,0.6056837171236433,6.663122358242828
32,0.3300000000000001,1.7718891383940123,5.9758489062470606,7.020834730617981,14.804804081823743,0.4121031828033668,4.859336463073661,1.651503324508667,1.089922568295151,2.0784931676462293,13.153300757315076,0.6778193854917842,6.93782963071989
33,0.34000000000000014,1.8540042378760344,5.951684816235219,7.057746050563662,15.600479158702965,0.32362314074480525,5.014431326626427,1.7184183895587921,1.075150000397116,2.151322734542191,13.882060769144173,0.7515268596523107,7.165754061168618
34,0.35000000000000014,1.9398148088467144,5.925817843438701,7.09521718321584,16.335196444295555,0.23408750813908108,5.119994709645562,1.7847658917307854,1.0608194605447352,2.2247573705390096,14.55043055256477,0.8267319524056541,7.344752080184572
35,0.36000000000000015,2.028954967181611,5.898624073913411,7.133230986061432,16.99661387627425,0.14061764409160027,5.171938725041046,1.8460320457816124,1.0440063555724919,2.3019828693941236,15.150581830492637,0.9033887114808916,7.473921594435169
36,0.37000000000000016,2.1210643820344393,5.8704889668816405,7.171788478952651,17.586059511296128,0.047823833861797116,5.1755707259863755,1.909428671002388,1.0293031916953623,2.377908398397267,15.676630840293738,0.9814793578335652,7.553479124383642
37,0.38000000000000017,2.2157502633585415,5.8417964159716815,7.210906057468414,18.097979682232708,0.050698874798529525,5.1322587626551925,1.9734360203146935,1.0103143812157214,2.452356261201203,16.124543661918015,1.061013256014251,7.584615023856395
38,0.3900000000000002,2.312613630257139,5.8129189139907895,7.2505805355912845,18.531111387909803,0.14829687790949042,5.0434188250655065,2.0391135811805725,0.9937281222082675,2.5259181605651975,16.49199780672923,1.1420250001177579,7.569336985630704
39,0.4000000000000002,2.411236182863956,5.784209047736049,7.290797822403441,18.8819155637721,0.2457628597006032,4.909521164769111,2.1037024185061455,0.9788088598288596,2.6007893653586507,16.778213145265955,1.2245717195294628,7.510310530127762
40,0.4100000000000002,2.5112008003230297,5.75599246009573,7.3315441722108385,19.15055537576666,0.3438435024150148,4.733586275644571,2.1667913794517517,0.9648862234316766,2.6771172480657697,16.98376399631491,1.3087297258466914,7.410703523710341
41,0.4200000000000002,2.612082748540701,5.728562336623373,7.372800533849728,19.33534896610401,0.44540463491635074,4.5171157479325394,2.224966339766979,0.9491860005073249,2.7569243730977178,17.11038262633703,1.3945906354236757,7.274040121030257
42,0.4300000000000002,2.713493033205198,5.702175404964615,7.414556687158475,19.442680081437384,0.5483364519176377,4.266375119416474,2.28191739320755,0.9339206586591899,2.8376928539946675,17.160762688229834,1.4822571105768276,7.104067973411142
43,0.4400000000000002,2.8150758730625203,5.677049379004115,7.456815264567633,19.478439670503885,0.6534924032752625,3.9871005058865787,2.340070277452469,0.9183459631167352,2.9175406517460942,17.138369393051416,1.5718383663919977,6.904641157632673
44,0.45000000000000023,2.9164891549146215,5.653361735595064,7.4995674721203525,19.444574290836634,0.7603987350008652,3.681523629299421,2.3973127380013466,0.9030468543060124,2.9980964632704854,17.047261552835288,1.6634455893068776,6.679620092569906
45,0.46000000000000024,3.017436121769337,5.631249679855648,7.542813292069518,19.349249520357958,0.867383643534513,3.355801846856691,2.457320399582386,0.8898037648759782,3.0769868912175298,16.891929120775572,1.7571874084104913,6.432788738074221
46,0.47000000000000025,3.11762652397553,5.610811134450987,7.5865395819098955,19.19297344257527,0.9759896178882976,3.0106907867297963,2.515824917703867,0.8771759332157671,3.157097821123898,16.677148524871402,1.8531655511040648,6.167788607853694
47,0.48000000000000026,3.216799859277752,5.592106577890703,7.63073526498684,18.980836269055995,1.086702909189183,2.6498571260630124,2.5729793086647987,0.8647678927518427,3.238211435265839,16.407856960391197,1.9514708019410258,5.8880685613288515
48,0.49000000000000027,3.3147240281721166,5.575161555306298,7.675386226870729,18.717681262092242,1.1988959256719998,2.2763544023984963,2.628635384142399,0.8532834420911968,3.3204945446923375,16.089045877949843,2.0521793677631965,5.596848947090834
