,t,L2ErrorStateExState,L2NormStateEx,L2NormState,Absu1exu1,Absu2exu2,Absu3exu3,Absu4exu4,Absu5exu5,Absu6exu6,Absu7exu7,Absu8exu8,Absu9exu9,Absu1,Absu2,Absu3,Absu4,Absu5,Absu6,Absu7,Absu8,Absu9,Absu1ex,Absu2ex,Absu3ex,Absu4ex,Absu5ex,Absu6ex,Absu7ex,Absu8ex,Absu9ex
0,0.01,0.011581144506097091,1.493645155514427,1.5019686016131202,0.8501911842066585,1.5688265056695043,1.7012070591463777,1.7637014108777413,2.7613581934868687,2.883614912519763,1.852524347648118,2.9708568877731287,1.595310613480701,0.01801292784512043,0.02326771803200245,0.007022457662969828,0.001185589237138629,0.021600257605314255,0.010911810211837292,0.0029585896991193295,0.007724510505795479,0.030485522001981735,0.8682041120517789,1.5920942237015068,1.7082295168093475,1.7625158216406027,2.782958451092183,2.8727031023079257,1.8554829373472372,2.978581398278924,1.5648250914787192
1,0.02,0.021921343380366155,1.4903205099315104,1.5063799271000549,0.8382153177853519,1.5257278383499115,1.5406555382571585,1.7462588004777584,2.6493548801680427,2.6042500324780495,1.6941076674362714,2.6747828507221576,1.3931334007938085,0.03740684129297733,0.04290829412639141,0.01657651597633958,0.003458052407950163,0.050948891788721085,0.01972595974802971,0.0068471552804112434,0.01187383197247982,0.056375881657004356,0.8756221590783292,1.568636132476303,1.557232054233498,1.7428007480698082,2.7003037719567637,2.58452407273002,1.7009548227166826,2.6866566826946374,1.3367575191368042
2,0.03,0.03123545328485224,1.487521577472606,1.5108210814845566,0.8328950637167659,1.4995345141432321,1.3911121616065225,1.7378812001237591,2.5587511172278905,2.3516393803803957,1.540751794509753,2.4035787160914874,1.2129248237441201,0.05756903998553753,0.0584784084931016,0.026286688167601824,0.0007488958071917295,0.08294904232025146,0.02919707354158163,0.016387139447033405,0.01698297867551446,0.07914875820279121,0.8904641037023034,1.5580129226363337,1.4173988497741243,1.7371323043165674,2.641700159548142,2.322442306838814,1.5571389339567865,2.420561694767002,1.133776065541329
3,0.04,0.03966148884610057,1.4851605024792722,1.515266464637516,0.833026813115113,1.4808715285770495,1.2408024196383918,1.735399185415974,2.4879707013805015,2.108213782707023,1.3878150304498789,2.143971830407775,1.0493754419943135,0.07748491317033768,0.07519885245710611,0.04226024681702256,0.0056619716342538595,0.11155257560312748,0.032343736849725246,0.030406507663428783,0.025636944454163313,0.09983773343265057,0.9105117262854506,1.5560703810341556,1.2830626664554143,1.741061157050228,2.599523276983629,2.0758700458572976,1.4182215381133076,2.1696087748619384,0.949537708561663
4,0.05,0.04732345195516713,1.4831733449207574,1.5197144553159065,0.8501242644606951,1.4754956671260457,1.0943037499622295,1.7362191924348884,2.431312064309786,1.8815017881104303,1.2302509500736751,1.8902630324386709,0.9066488519656903,0.08490307768806815,0.08515930641442537,0.05723035568371415,0.01602181582711637,0.1374767068773508,0.042077542282640934,0.051172430627048016,0.03810610016807914,0.12554413080215454,0.9350273421487633,1.5606549735404711,1.1515341056459436,1.7522410082620048,2.568788771187137,1.8394242458277894,1.2814233807007231,1.92836913260675,0.7811047211635358
5,0.060000000000000005,0.054318303669055726,1.4815072013588513,1.5241567828995701,0.8740877632746099,1.465976568899469,0.9592677672038421,1.7461343150706845,2.382372561588428,1.6568662634499922,1.0732489900509812,1.6458782997203554,0.7807950961281361,0.08938383683562279,0.10421994980424643,0.06277428241446614,0.02283878601156175,0.1635629702359438,0.04561418993398547,0.07271825987845659,0.049130619037896395,0.15312391705811024,0.9634716001102327,1.5701965187037155,1.0220420496183082,1.7689731010822463,2.5459355318243717,1.6112520735160067,1.1459672499294378,1.6950089187582518,0.6276711790700259
6,0.07,0.06073153585413093,1.4801148685912644,1.528586096425564,0.8843976018263315,1.4681180888333547,0.805935269734302,1.7594383385130417,2.3425762744578513,1.437188018507214,0.9214614346828915,1.4141039530762274,0.6597446457670371,0.11103103682398796,0.115363291464746,0.08908033603802323,0.030511578312143683,0.1857085470110178,0.0455166047468083,0.09086925443261862,0.05580229125916958,0.17021014541387558,0.9954286386503195,1.5834813802981007,0.8950156057723252,1.7899499168251853,2.528284821468869,1.3916714137604056,1.0123306891155102,1.469906244335397,0.4895345003531615
7,0.08,0.06664405225037931,1.478952795206451,1.5329951091531122,0.8928119933784215,1.475117171136432,0.6615095030007418,1.776144388250548,2.306134868409644,1.2183096887094338,0.7750610836761557,1.187575409281337,0.55408477690677,0.13775739632546902,0.12442463915795088,0.10995336109772325,0.0379859518725425,0.20764058269560337,0.0362729813932674,0.10654485691338778,0.06692516058683395,0.18682768754661083,1.0305693897038906,1.5995418102943828,0.7714628640984651,1.8141303401230906,2.5137754511052472,1.1820367073161664,0.8816059405895434,1.254500569868171,0.3672570893601592
8,0.09,0.07213886001515879,1.477980538234584,1.53738250037826,0.9260591422274116,1.4963425408423519,0.5135013180387294,1.792501898467564,2.263006263621794,1.0078949835569175,0.6353928246503273,0.9732637901421344,0.4612368918352451,0.14257143856957555,0.1212517349049449,0.13904268899932504,0.04816888482309878,0.23780871741473675,0.023923118787934072,0.11966589652001858,0.07724886387586594,0.20007533952593803,1.0686305807969871,1.6175942757472968,0.6525440070380545,1.8406707832906628,2.5008149810365308,0.9839718647689835,0.7550587211703459,1.0505126540180003,0.26116155230930704
9,0.09999999999999999,0.07729922268424803,1.4771608395785991,1.5417497003665999,0.9710637946804341,1.5147999500301816,0.3632945881432803,1.8125581564863729,2.2245073760633205,0.8104557202841938,0.5031699803553773,0.7733005647669365,0.3664631261773197,0.13833692856132984,0.12219917628681287,0.17602894315496087,0.05632266611792147,0.26367320120334625,0.01152602229558397,0.13069921545684338,0.08619337249547243,0.1953524029813707,1.109400723241764,1.6369991263169945,0.5393235312982412,1.8688808226042943,2.4881805772666667,0.7989296979886098,0.6338691958122207,0.859493937262409,0.17111072319594897
