199,-112927131.06190276
399,-430667844.6985583
599,-526625620.5817926
799,-596930376.6275961
999,-3228477296.2142053
1199,-1554328438.1357615
1399,-896793071.6337343
1599,-3683172075.778157
1799,-1656782358.5605044
1999,-522722121.4630123
2199,-176799502.2981951
2399,-281893939.1282418
2599,-256771720.9578561
2799,-1243644439.0628965
2999,-697619129.6717255
3199,-1920881522.0619056
3399,-2993360987.6483026
3599,-2093101369.4066064
3799,-212988042.28468844
3999,-1365391925.576459
4199,-3001699508.93528
4399,-1821200562.4450088
4599,-654951501.6233687
4799,-1576275319.4743078
4999,-662196342.5216796
5199,-1449265077.5419202
5399,-1002697978.188836
5599,-936076567.6077484
5799,-1010778617.0446454
5999,-1713984426.4880946
6199,-1494678469.5293374
6399,-476595925.2639099
6599,-1437560169.8277004
6799,-471810237.6465081
6999,-2230401757.688814
7199,-595016468.0657371
7399,-2310079593.179062
7599,-630587211.3808151
7799,-1436212396.3512335
7999,-1196820628.6568582
8199,-2348115747.3844705
8399,-3245311154.948704
8599,-2166020572.394162
8799,-210133735.71431997
8999,-1457271688.7215085
9199,-146926067.7012458
9399,-1224274568.7238092
9599,-1506352080.0263836
9799,-2221172666.1952167
9999,-1815014983.3909695
10199,-1662056795.4679377
10399,-1093526126.1500006
10599,-380751858.64712346
10799,-1925777156.637489
10999,-753934824.5804011
11199,-929376497.508846
11399,-86392141.95326726
11599,-2304124788.270453
11799,-950667710.8408912
11999,-675024062.8348366
12199,-696658423.856304
12399,-1532372442.097649
12599,-265279874.29641128
12799,-3807934907.485418
12999,-862800926.578195
13199,-1933895210.2553437
13399,-402017074.2615833
13599,-4130555211.5938497
13799,-2067723852.4095912
13999,-2394622255.6493797
14199,-773704327.8609576
14399,-487697478.1964936
14599,-609607446.7820562
14799,-2237653461.328238
14999,-2464127889.114573
15199,-2478210740.884076
15399,-1083401950.7322416
15599,-2667391485.301768
15799,-895654390.1910752
15999,-1440262172.3279135
16199,-1109004443.085984
16399,-871681663.2875341
16599,-2837243580.690866
16799,-477858288.34037125
16999,-559877258.0101718
17199,-680612495.0642473
17399,-201551707.46565697
17599,-281899572.2159277
17799,-1576630647.862153
17999,-869895716.2637728
18199,-1117658320.7191997
18399,-2350533648.443225
18599,-1331996244.202246
18799,-1450507392.9779446
18999,-263737615.49048552
19199,-2572327396.3431764
19399,-169685717.08491597
19599,-1232582549.2821488
19799,-645033472.6000024
19999,-2053818207.109548
