199,-3333761.7181605925
399,-2505032.0176464026
599,-1006424.4222922686
799,-3723811.842367254
999,-1048459.7599846683
1199,-3263326.2189854705
1399,-551692.0102808222
1599,-1452006.6079905531
1799,-2286668.0576723977
1999,-738174.2061151437
2199,-1479678.147692334
2399,-2309123.47818638
2599,-2702261.2256509983
2799,-2362163.1489765183
2999,-1759638.2481697144
3199,-1133282.834095048
3399,-2213678.004440137
3599,-2138313.759231595
3799,-1989565.9621633235
3999,-1503646.5188372997
4199,-953010.193347694
4399,-1244602.0489423752
4599,-1682803.4250561914
4799,-997217.57974328
4999,-1228565.968352675
5199,-1141065.6387303905
5399,-2945386.592816269
5599,-689279.8150541213
5799,-3950644.787351923
5999,-1906382.0860124396
6199,-1843612.8673573765
6399,-1528703.071723779
6599,-2002080.2472239623
6799,-1921105.179358127
6999,-3943438.2547077048
7199,-1132933.3340075004
7399,-3244015.652213333
7599,-1756288.9622824704
7799,-3847924.759303816
7999,-862814.2484325531
8199,-2179108.723568821
8399,-864164.2801567549
8599,-2626576.316423206
8799,-1385253.794053737
8999,-2102247.574893962
9199,-2377941.932282048
9399,-2829494.119774212
9599,-1035501.9094468332
9799,-1028124.8803066306
9999,-4331224.399557484
10199,-1335207.8562613872
10399,-2322532.294726212
10599,-2066599.6022653796
10799,-1922819.660023092
10999,-2693368.313230894
11199,-273805.6823340996
11399,-2363234.5476653017
11599,-1681604.3478115231
11799,-833928.3030523304
11999,-1231936.7920187465
12199,-2407851.81181572
12399,-1123247.666791533
12599,-1346663.504406607
12799,-1219968.5274152374
12999,-3397020.606757353
13199,-1755069.803940215
13399,-2138852.410799191
13599,-1923348.4122699264
13799,-2713612.201514747
13999,-1764691.4605190742
14199,-1073443.5955510582
14399,-2412476.466892845
14599,-1714258.3774401273
14799,-2701116.5533983363
14999,-393739.4668224692
15199,-3143637.285398089
15399,-776733.7982830242
15599,-3030702.9002882377
15799,-965813.3508907672
15999,-2184582.081886036
16199,-416248.2805037227
16399,-1699793.177282215
16599,-874126.3259841735
16799,-2840649.9526559524
16999,-2001438.1973066328
17199,-4992240.7079913
17399,-2243287.2353860256
17599,-1961901.3346048887
17799,-1443544.9011241116
17999,-1535082.999456263
18199,-1698485.1119712335
18399,-273497.11790514074
18599,-3193849.9420123794
18799,-1459791.8145730733
18999,-1144740.7212940117
19199,-1290695.4827095086
19399,-2780127.830420046
19599,-1063593.646925226
19799,-2124272.874274401
19999,-96857.40728453216
