199,-1804.0939986806236
399,-1128.263190409079
599,-1304.374215349584
799,-2440.021777806778
999,-1677.0930111621142
1199,-2165.5618506996657
1399,-2317.056065971124
1599,-1720.157911836683
1799,-1715.238236508564
1999,-1122.1634890674345
2199,-1532.2243642174064
2399,-1746.726514055992
2599,-3437.094962330156
2799,-1530.2217185189488
2999,-1625.1034423789931
3199,-1374.6904319204318
3399,-1828.102728983664
3599,-1853.0104422713096
3799,-1855.048111474445
3999,-1158.2310741419817
4199,-1223.7064860600874
4399,-1097.9941620639554
4599,-1249.3509987116215
4799,-1342.653290247913
4999,-1403.6047876867676
5199,-1089.383245493489
5399,-2128.931767273448
5599,-2160.7805464111807
5799,-2046.2851620645176
5999,-1388.6139679817734
6199,-1307.788916399087
6399,-2029.9656941286196
6599,-1893.1975925784552
6799,-1380.3870813215244
6999,-1377.5771741525928
7199,-1664.967098890005
7399,-2978.763161151147
7599,-1821.9997337286884
7799,-1370.7451533576475
7999,-3161.158055139058
8199,-2709.241968013671
8399,-1495.4594450758764
8599,-1406.4880063553237
8799,-2546.606759845763
8999,-1289.9831859915594
9199,-3244.539175152877
9399,-2383.0168996781827
9599,-1445.249896389881
9799,-1623.4874515952154
9999,-2164.808932247946
10199,-1690.4217468855857
10399,-1522.3722652105866
10599,-1189.3265816317405
10799,-3131.510562086784
10999,-2446.013755441401
11199,-974.8307997632852
11399,-1133.8566065367447
11599,-1658.8995479325984
11799,-1748.847814227437
11999,-3426.0003620185744
12199,-1768.6112326760529
12399,-1445.228631795636
12599,-908.1846991496644
12799,-1327.5896763250582
12999,-1185.945828730808
13199,-1188.1870932427216
13399,-1272.9309639859198
13599,-1959.377588942621
13799,-893.7659343796619
13999,-2706.4380887339003
14199,-972.9686560795856
14399,-1675.192612585266
14599,-2593.9921025379776
14799,-2026.0199745767768
14999,-1223.7196127804257
15199,-856.4303581641992
15399,-1206.3784909300534
15599,-843.720491139486
15799,-1993.4336227488336
15999,-946.0660099967636
16199,-1485.1180516650068
16399,-914.1311109103486
16599,-2338.930969450604
16799,-1154.7570758265988
16999,-1884.129129574412
17199,-1006.3503486413
17399,-940.024748428696
17599,-1786.861752757027
17799,-1703.4709675521838
17999,-919.9955704673678
18199,-842.2257581804366
18399,-1197.5877550133396
18599,-1399.1929864563365
18799,-1230.0318475566903
18999,-2222.5468771757287
19199,-1244.506421125828
19399,-2679.498013296913
19599,-1523.1268474072308
19799,-1231.6295700168878
19999,-1260.2333255193032
