,t,L2NormState,Absu1,Absu2,Absu3
0,0.01,5.399478731235696,0.03508080914616585,0.02405756711959839,0.02627871185541153
1,0.02,4.866891607001868,0.013779759407043457,0.017408233135938644,0.044357774779200554
2,0.03,4.464064034735031,0.004850272089242935,0.06378843635320663,0.0430165552534163
3,0.04,4.147168365151772,0.0170516949146986,0.10758951678872108,0.053104621823877096
4,0.05,3.89038271150307,0.005869741551578045,0.1560683771967888,0.048128283116966486
5,0.060000000000000005,3.6773677345295224,0.026398849673569202,0.2015315480530262,0.04471428203396499
6,0.07,3.4973716280402503,0.06632277835160494,0.1929793879389763,0.01585357147268951
7,0.08,3.342870718357346,0.09184535872191191,0.21137783862650394,0.023006365867331624
8,0.09,3.2085440563202963,0.09397162566892803,0.2514354642480612,0.05285373632796109
9,0.09999999999999999,3.0905485739221055,0.10233691497705877,0.2428570929914713,0.10139684681780636
10,0.10999999999999999,2.986066454933213,0.09017888526432216,0.20793875493109226,0.13505531032569706
11,0.11999999999999998,2.8927892173759404,0.10271654441021383,0.22557353042066097,0.08997957711108029
12,0.12999999999999998,2.8090305006721237,0.07932642637751997,0.18553954176604748,0.10869272914715111
13,0.13999999999999999,2.733371509947832,0.08041540090925992,0.1787621909752488,0.05916615319438279
14,0.15,2.664611523439689,0.06239531491883099,0.14576019067317247,0.09212286141701043
15,0.16,2.6018003990928453,0.06909582973457873,0.16376682464033365,0.04596157860942185
16,0.17,2.544202498478221,0.05913034011609852,0.12585014943033457,0.07699405704624951
17,0.18000000000000002,2.4911799420853638,0.039133326383307576,0.15041834767907858,0.03830914129503071
18,0.19000000000000003,2.44215868936544,0.06567767006345093,0.1119591174647212,0.05609355424530804
19,0.20000000000000004,2.396735747384766,0.019211725564673543,0.12987626623362303,0.051633530063554645
20,0.21000000000000005,2.3544479510663954,0.06362585839815438,0.10717232618480921,0.0481816038955003
21,0.22000000000000006,2.3150833433305724,0.013824829133227468,0.1087742248782888,0.05233992333523929
22,0.23000000000000007,2.2782337956043275,0.060109925689175725,0.09208755812142044,0.04343793331645429
23,0.24000000000000007,2.243746598138,0.012050722958520055,0.10564075841102749,0.04601167677901685
24,0.25000000000000006,2.2113207092558094,0.057596029015257955,0.08608387282583863,0.039442544570192695
25,0.26000000000000006,2.180862308826788,0.008870952995494008,0.09627022000495344,0.04414417804218829
26,0.2700000000000001,2.1521099330758298,0.054828495951369405,0.07813784072641283,0.03645515418611467
27,0.2800000000000001,2.1250046455397484,0.006809451850131154,0.09135883173439652,0.040857069892808795
28,0.2900000000000001,2.099329273817439,0.05272855353541672,0.0728166593471542,0.03395606274716556
29,0.3000000000000001,2.0750541563997777,0.004787952871993184,0.0861087447265163,0.03895803331397474
30,0.3100000000000001,2.0519843817590058,0.05131078255362809,0.06915953999850899,0.03200456337071955
31,0.3200000000000001,2.03016288359785,0.0014148217160254717,0.07227843475993723,0.03118869016179815
32,0.3300000000000001,2.009351182786823,0.049410653533414006,0.059421883313916624,0.025611183198634535
33,0.34000000000000014,1.9895439541595399,0.005124398740008473,0.07992766366805881,0.036485045740846545
34,0.35000000000000014,1.9706254019292941,0.05134206009097397,0.06213160546030849,0.029612762911710888
