,t,L2NormState,Absu1,Absu2,Absu3
0,0.01,5.399460052752266,0.041080448776483536,0.028022117912769318,0.005211181472986937
1,0.02,4.866878278345539,0.041080448776483536,0.028022117912769318,0.005211181472986937
2,0.03,4.464001752465777,0.02529728226363659,0.07537270709872246,0.008179883006960154
3,0.04,4.1473435019129745,0.040180839598178864,0.031080521643161774,0.025975430849939585
4,0.05,3.8907338031939966,0.04222631920129061,0.07998567447066307,0.015772391576319933
5,0.060000000000000005,3.6781972815512995,0.05578994005918503,0.040405746549367905,0.043148614931851625
6,0.07,3.4988820565363308,0.057512844214215875,0.006759129464626312,0.05965636344626546
7,0.08,3.3451599557666833,0.057512844214215875,0.006759129464626312,0.05965636344626546
8,0.09,3.211703272802783,0.057512844214215875,0.006759129464626312,0.05965636344626546
9,0.09999999999999999,3.0945967835223263,0.057512844214215875,0.006759129464626312,0.05965636344626546
10,0.10999999999999999,2.9908941223675622,0.057512844214215875,0.006759129464626312,0.05965636344626546
11,0.11999999999999998,2.8983323746810012,0.057512844214215875,0.006759129464626312,0.05965636344626546
12,0.12999999999999998,2.815142538101674,0.057512844214215875,0.006759129464626312,0.05965636344626546
13,0.13999999999999999,2.739920143535451,0.057512844214215875,0.006759129464626312,0.05965636344626546
14,0.15,2.6715347930466904,0.057512844214215875,0.006759129464626312,0.05965636344626546
15,0.16,2.609065553604465,0.057512844214215875,0.006759129464626312,0.05965636344626546
16,0.17,2.551753939305132,0.057512844214215875,0.006759129464626312,0.05965636344626546
17,0.18000000000000002,2.4989691124027917,0.057512844214215875,0.006759129464626312,0.05965636344626546
18,0.19000000000000003,2.4501817343612253,0.057512844214215875,0.006759129464626312,0.05965636344626546
19,0.20000000000000004,2.4049440454881066,0.057512844214215875,0.006759129464626312,0.05965636344626546
20,0.21000000000000005,2.362749536473308,0.013029800960794091,0.01368754357099533,0.06981474300846457
21,0.22000000000000006,2.3234037281657236,0.013029800960794091,0.01368754357099533,0.06981474300846457
22,0.23000000000000007,2.2866230526995204,0.013029800960794091,0.01368754357099533,0.06981474300846457
23,0.24000000000000007,2.252011716589769,0.008792121661826968,0.06340361759066582,0.06659698416478932
24,0.25000000000000006,2.2193523766183265,0.030628158943727612,0.06977874180302024,0.03650712710805237
25,0.26000000000000006,2.188520620990285,0.029662284825462848,0.07104254537262022,0.013467564014717937
26,0.2700000000000001,2.159494896621206,0.023259168781805784,0.036022342974320054,0.04857575404457748
27,0.2800000000000001,2.1320046169682616,0.020502883766312152,0.08263237052597106,0.03068975987844169
28,0.2900000000000001,2.1060380368361478,0.05690892768325284,0.049346585059538484,0.022525416454300284
29,0.3000000000000001,2.0814162414206088,0.021691709582228214,0.08480203920044005,0.024155969498679042
30,0.3100000000000001,2.0580849582170044,0.05545248446287587,0.04807906993664801,0.02756688161753118
31,0.3200000000000001,2.035906681299947,0.020810596470255405,0.0839549417141825,0.02398054744116962
32,0.3300000000000001,2.0148629962036675,0.05110245739342645,0.0441832656506449,0.02319494733819738
33,0.34000000000000014,1.9947964705027033,0.017441162664908916,0.08115448080934584,0.022978617445915006
34,0.35000000000000014,1.9756922476969885,0.05354730208637193,0.04659965285100043,0.021458494928083383
35,0.36000000000000015,1.9574444028861286,0.015959324140567333,0.0793760831002146,0.025043159708729945
36,0.37000000000000016,1.940022231993275,0.055804615665692836,0.049409188563004136,0.021256632389849983
37,0.38000000000000017,1.9233882055489082,0.012108852912206203,0.07368543394841254,0.02241609558404889
38,0.3900000000000002,1.9074601407866432,0.05486842413665727,0.048055324936285615,0.01857982027286198
39,0.4000000000000002,1.892221748124176,0.011077882547397166,0.07165594049729407,0.02361964491137769
40,0.4100000000000002,1.8775948152606874,0.055583944369573146,0.049521450186148286,0.018209035610198043
41,0.4200000000000002,1.8636693396048472,0.00647572596790269,0.05476649827323854,0.010406955247162841
42,0.4300000000000002,1.8502483996931836,0.053456848312634975,0.03767632110975683,0.011243777800700627
43,0.4400000000000002,1.8373032724755318,0.020638508547563106,0.07404223992489278,0.021267554242513143
44,0.45000000000000023,1.8250334921977105,0.01711902051465586,0.027339225402101874,0.0037620854418491945
45,0.46000000000000024,1.8130784841232885,0.008456438139546663,0.06828248291276395,0.03112280413915869
46,0.47000000000000025,1.8015751977000691,0.05084342072950676,0.046435212483629584,0.016088152755401097
47,0.48000000000000026,1.7906061165528357,0.0015410960768349469,0.050317582208663225,0.008725545820198022
48,0.49000000000000027,1.7799670074445748,0.050110454962123185,0.03844263171777129,0.008779925214184914
49,0.5000000000000002,1.7697058745657328,0.010275333479512483,0.06858603237196803,0.010910180084465537
