,t,L2ErrorStateExState,L2NormStateEx,L2NormState,Absu1exu1,Absu2exu2,Absu3exu3,Absu1,Absu2,Absu3,Absu1ex,Absu2ex,Absu3ex
0,0.01,0.1026912155341529,6.071521307554834,6.120625132730141,18.073971389179896,0.5744046711368891,5.0620737612299465,0.04118609428405762,0.0867295116186142,0.027958838269114494,18.115157483463953,0.48767515951827484,5.090032599499061
1,0.02,0.1961852663102462,6.036554081040345,6.1302735041800425,16.560091731225267,0.6385745917577621,4.522555864768271,0.065911203622818,0.1798093318939209,0.05488121695816517,16.626002934848085,0.45876525986384115,4.577437081726436
2,0.03,0.2818793793660288,6.011180666374032,6.145636955047021,15.239518552536449,0.6876984354156213,4.043114217863867,0.11188449338078499,0.2495482861995697,0.1098624374717474,15.351403045917234,0.4381501492160516,4.152976655335614
3,0.04,0.3607666370404672,5.991983746340912,6.163768733237924,14.061031762431021,0.7611789219467355,3.630465271828197,0.12646504025906324,0.34009937942028046,0.14971097745001316,14.187496802690085,0.421079542526455,3.78017624927821
4,0.05,0.4330335066192933,5.977546357457585,6.183522048055605,12.89458222115992,0.7965543474222023,3.252469763684726,0.20171533059328794,0.3906346894800663,0.19194340147078037,13.096297551753208,0.405919657942136,3.4444131651555066
5,0.060000000000000005,0.49925107372629546,5.9670766133172615,6.204343190037694,11.81521085076377,0.8625040739060332,2.9084090939289724,0.24781165923923254,0.4706660471856594,0.23028543032705784,12.063022510003002,0.3918380267203739,3.1386945242560302
6,0.07,0.5597631364545745,5.960051104617797,6.225915598230026,10.786198041664244,0.9285972918866103,2.591018781175645,0.29502982180565596,0.5503051765263081,0.26807507686316967,11.0812278634699,0.3782921153603023,2.8590938580388148
7,0.08,0.6149064806836894,5.956084322027786,6.2480424119101805,9.807254241539493,0.9976720704340222,2.302781128754832,0.34119498636573553,0.6328149102628231,0.30064687691628933,10.148449227905228,0.36485716017119907,2.6034280056711214
8,0.09,0.6649856983217268,5.954868574161523,6.270578446464937,8.876150453238221,1.0642898785966386,2.0341195312313034,0.38858631532639265,0.7131357975304127,0.33673867024481297,9.264736768564614,0.3511540810662259,2.3708582014761164
9,0.09999999999999999,0.7103138295411218,5.956140552493786,6.2934184624170095,7.994535405654725,1.1288951171651473,1.7881906063774946,0.43765789549797773,0.7920781262218952,0.3736180607229471,8.432193301152703,0.33681699094325224,2.1618086671004417
