,t,L2ErrorStateExState,L2NormStateEx,L2NormState,Absu1exu1,Absu2exu2,Absu3exu3,Absu1,Absu2,Absu3,Absu1ex,Absu2ex,Absu3ex
0,0.01,0.10300545758710603,6.071521307554834,6.12085338996697,18.11443002763375,0.5789166831417414,5.13095273040755,0.0007274558302015066,0.09124152362346649,0.04092013090848923,18.115157483463953,0.48767515951827484,5.090032599499061
1,0.02,0.19709275676549268,6.036554081040345,6.131280869568992,16.623441004048228,0.5630112000871774,4.717491054328327,0.002561930799856782,0.10424594022333622,0.14005397260189056,16.626002934848085,0.45876525986384115,4.577437081726436
2,0.03,0.28381143759891964,6.011180666374032,6.148086572703722,15.348733490687575,0.5362788060727672,4.392843292029092,0.0026695552296587266,0.09812865685671568,0.23986663669347763,15.351403045917234,0.4381501492160516,4.152976655335614
3,0.04,0.3639846644836757,5.991983746340912,6.168323977996564,14.191852280695976,0.503793106452973,4.118597571683548,0.0043554780058912,0.08271356392651796,0.3384213224053383,14.187496802690085,0.421079542526455,3.78017624927821
4,0.05,0.43807548477057173,5.977546357457585,6.190996040106178,13.114551313933601,0.4042382379213769,3.8346449458633427,0.018253762180393096,0.0016814200207591057,0.39023178070783615,13.096297551753208,0.405919657942136,3.4444131651555066
5,0.060000000000000005,0.5063289102783735,5.9670766133172615,6.214915955194161,12.06733033595804,0.4875592240349343,3.5467656622207557,0.004307825955038425,0.09572119731456041,0.4080711379647255,12.063022510003002,0.3918380267203739,3.1386945242560302
6,0.07,0.5691039997536247,5.960051104617797,6.240359727967898,11.08143905613593,0.3775401403678482,3.293167764430674,0.00021119266602909192,0.000751974992454052,0.43407390639185905,11.0812278634699,0.3782921153603023,2.8590938580388148
7,0.08,0.6267862465172314,5.956084322027786,6.2668127055458775,10.13556519163846,0.4185686797478082,3.120340581482269,0.012884036266768817,0.053711519576609135,0.5169125758111477,10.148449227905228,0.36485716017119907,2.6034280056711214
8,0.09,0.6796008634228274,5.954868574161523,6.294457915800731,9.24620008902333,0.30784680741754666,2.911337736713071,0.018536679541284684,0.043307273648679256,0.5404795352369547,9.264736768564614,0.3511540810662259,2.3708582014761164
9,0.09999999999999999,0.7278744684878202,5.956140552493786,6.323050417960698,8.386108990198673,0.28744653864726344,2.7982275926987055,0.046084310954029206,0.0493704522959888,0.6364189255982637,8.432193301152703,0.33681699094325224,2.1618086671004417
10,0.10999999999999999,0.7719347850940076,5.959659239034228,6.352519128863612,7.580142443533705,0.2638519710793726,2.709842346105237,0.07472817609232152,0.057628537993878126,0.7318722326308489,7.654870619626027,0.3214805090732507,1.977970113474388
11,0.11999999999999998,0.8121493266861897,5.965189198740521,6.3828402994225195,6.836485837323906,0.22712892213190317,2.648169333445117,0.10224337699037278,0.07764962082728744,0.8259045202285051,6.938729214314279,0.3047785429591906,1.822264813216612
12,0.12999999999999998,0.8488924530526563,5.972486980731208,6.413930092967252,6.1548971697447925,0.1945409809277221,2.6174441123896717,0.13660211684327805,0.09180896682664752,0.9187430385500193,6.291499286588071,0.2863499477543696,1.6987010738396522
13,0.13999999999999999,0.88265087364579,5.98129000756876,6.445772047612897,5.556636364435186,0.1579969942329551,2.625140221135121,0.16572144078236306,0.10785093670710921,1.013054857030511,5.722357805217549,0.2658479309400643,1.6120853641046098
14,0.15,0.9139124343499363,5.991308108663114,6.478321441839233,5.042055828076736,0.1176113213269527,2.673193885357507,0.19934192868095124,0.12533952808007598,1.1055957321077585,5.241397756757687,0.24295084940702869,1.5675981532497485
15,0.16,0.9433223522561798,6.002218165591739,6.511590120914501,4.6406391222579275,0.07772747888631745,2.773010333049223,0.2182785422555753,0.13964515971019864,1.2027386892586946,4.858917664513503,0.2173726385965161,1.5702716437905282
16,0.17,0.9714906809883118,6.013662359178093,6.545560873208901,4.346951166722743,0.031601876076296054,2.9236780831924785,0.23764712372940267,0.15726976888254285,1.2992489505559206,4.584598290452146,0.1888716449588389,1.6244291326365576
17,0.18000000000000002,0.9991019198671924,6.025250336942028,6.580233961135821,4.176228321639666,0.018204883142519585,3.129900101680648,0.2504268997363397,0.17546199494972825,1.3967462424188852,4.426655221376006,0.15725711180720867,1.7331538592617626
